id,player_fifa_api_id,player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,max(date)
133197,50908,11324,3/10/16 0:00,72,72,right,medium,high,61,48,71,75,26,64,56,53,67,72,48,48,58,70,65,53,71,70,73,48,75,75,62,67,49,70,72,68,9,6,15,16,13,3/10/16 0:00
14300,51121,11327,2/22/12 0:00,68,68,right,medium,medium,68,61,34,74,66,74,64,70,70,70,53,51,60,72,90,61,32,73,64,62,61,53,62,72,68,48,51,51,13,8,13,6,13,2/22/12 0:00
148145,142313,11329,4/14/16 0:00,69,69,left,medium,high,72,45,69,65,60,61,54,54,62,66,61,62,65,65,73,65,70,71,63,64,67,68,37,60,59,70,75,74,6,12,12,12,15,4/14/16 0:00
182160,156649,11332,3/17/16 0:00,63,63,right,medium,low,73,61,41,70,62,67,68,52,62,72,41,52,55,68,52,72,53,34,55,70,44,26,60,70,63,32,51,43,12,15,11,13,9,3/17/16 0:00
154786,5208,11336,2/11/16 0:00,69,69,right,medium,medium,13,12,8,27,12,14,10,11,21,22,40,41,54,64,57,29,56,31,62,16,32,16,15,43,31,17,10,12,67,71,68,73,69,2/11/16 0:00
88364,3765,11349,2/22/12 0:00,67,67,right,low,high,46,16,62,50,31,21,28,58,44,49,49,33,48,66,50,40,59,53,81,45,79,72,20,59,60,70,68,64,8,12,15,13,9,2/22/12 0:00
135410,160770,11357,1/28/16 0:00,70,70,right,medium,high,58,48,68,70,59,58,46,57,68,67,65,66,59,71,62,70,81,85,75,66,80,69,65,68,60,66,70,65,7,6,6,10,16,1/28/16 0:00
178445,19376,11496,4/24/15 0:00,64,64,right,medium,medium,65,61,37,68,70,67,60,70,66,66,54,53,66,63,78,72,72,64,71,70,58,55,59,67,77,55,49,40,14,12,13,8,10,4/24/15 0:00
168078,153100,11498,1/7/16 0:00,63,63,right,medium,medium,17,13,17,23,15,17,13,13,31,23,59,60,57,66,48,11,74,36,68,20,28,23,16,20,12,19,12,11,66,55,55,65,67,1/7/16 0:00
55839,51771,11555,1/14/16 0:00,72,72,right,high,low,64,71,70,81,49,55,58,65,73,68,50,51,43,85,35,81,32,34,90,76,82,66,83,82,65,46,64,50,6,15,6,12,7,1/14/16 0:00
18156,149315,11569,2/22/10 0:00,65,68,right,,_0,43,32,64,62,,43,,38,66,63,60,66,,57,,63,,59,71,68,69,71,69,,67,65,67,,1,24,66,24,24,2/22/10 0:00
169022,150229,11576,8/30/10 0:00,73,77,right,None,o,68,74,69,73,62,70,65,75,70,78,70,73,65,74,70,81,59,75,73,77,82,69,76,75,70,75,72,68,8,6,14,9,6,8/30/10 0:00
60733,150676,11671,7/18/14 0:00,64,64,right,medium,medium,60,56,58,68,41,62,32,61,66,66,68,68,70,62,85,67,70,70,65,64,66,60,56,68,53,40,50,48,13,8,7,10,11,7/18/14 0:00
15330,173221,11685,5/5/16 0:00,81,81,right,high,medium,86,74,55,81,75,83,76,71,71,86,80,83,75,80,76,84,40,86,73,87,66,53,77,80,86,42,46,44,10,4,14,4,14,5/5/16 0:00
142017,20490,11716,2/22/09 0:00,70,73,right,None,o,22,22,23,33,,38,,5,66,21,22,31,,82,,23,,48,64,20,60,49,40,,42,23,36,,70,69,66,66,71,2/22/09 0:00
134796,157954,11726,3/10/16 0:00,66,66,right,medium,medium,66,53,59,73,50,65,61,68,70,69,52,54,66,68,73,66,75,75,57,66,73,61,55,69,57,58,61,57,12,9,16,9,6,3/10/16 0:00
172368,162515,11734,2/22/09 0:00,57,63,left,,_0,58,30,34,52,,45,,27,36,53,74,67,,52,,38,,69,70,36,71,58,57,,54,59,60,,12,21,36,21,21,2/22/09 0:00
15043,138949,11736,10/16/15 0:00,73,73,right,medium,medium,47,38,78,71,35,61,21,35,16,66,49,33,55,71,56,54,72,65,76,42,72,70,58,44,48,75,76,78,8,11,10,16,11,10/16/15 0:00
17330,162514,11743,4/14/16 0:00,70,70,right,medium,medium,74,64,55,75,62,74,80,75,65,76,75,68,76,76,74,78,68,69,56,72,61,54,66,74,70,47,52,43,9,8,15,13,13,4/14/16 0:00
141567,1221,11746,2/22/09 0:00,66,68,right,le,ean,25,24,21,35,,21,,19,71,24,33,31,,74,,36,,55,60,21,63,52,28,,40,25,35,,61,66,71,63,68,2/22/09 0:00
6471,51179,11747,2/22/11 0:00,60,63,right,None,2,22,10,61,50,38,26,39,29,49,38,58,58,47,45,74,28,63,67,76,18,65,61,32,48,26,58,62,62,14,13,15,14,5,2/22/11 0:00
111902,1222,11752,8/30/08 0:00,61,68,right,None,o,65,40,63,59,,65,,29,54,58,62,63,,57,,65,,72,75,21,68,68,67,,52,60,60,,14,21,54,21,21,8/30/08 0:00
154104,138463,11754,5/22/15 0:00,76,76,right,medium,high,70,62,65,81,67,75,72,58,78,77,65,67,73,73,67,74,73,75,72,70,79,76,73,79,67,71,75,68,15,11,15,7,8,5/22/15 0:00
48779,2492,11758,4/14/16 0:00,77,77,left,medium,medium,75,60,66,69,63,71,67,69,64,75,78,85,75,76,71,89,73,84,80,88,87,75,72,59,64,73,77,82,12,15,15,15,15,4/14/16 0:00
26161,148225,11759,8/30/11 0:00,67,67,left,None,7,66,34,56,65,37,55,50,65,55,61,60,55,54,72,65,76,71,80,69,70,71,64,60,66,46,65,71,70,8,11,5,12,11,8/30/11 0:00
87537,157982,11760,2/22/12 0:00,64,64,right,medium,medium,13,11,15,23,14,12,10,11,23,22,31,33,46,71,37,22,73,35,77,12,62,26,12,41,23,12,10,9,64,61,60,63,66,2/22/12 0:00
153966,163070,11778,2/22/12 0:00,73,74,right,medium,medium,48,48,67,52,43,55,28,51,60,59,65,68,60,63,42,46,83,66,79,62,78,72,40,56,51,73,75,84,6,8,11,8,6,2/22/12 0:00
154835,163076,11788,8/30/09 0:00,65,71,right,,_0,51,51,57,68,,68,,53,59,69,70,72,,69,,58,,71,67,49,64,63,69,,66,59,51,,11,21,59,21,21,8/30/09 0:00
56083,138854,11795,2/22/09 0:00,61,62,right,,_0,52,44,53,58,,46,,55,45,61,66,67,,62,,51,,68,68,52,63,52,56,,59,63,62,,12,23,45,23,23,2/22/09 0:00
23546,20537,11796,4/7/16 0:00,64,64,right,low,medium,68,44,56,66,42,55,49,61,59,60,53,51,67,66,78,53,73,34,65,54,68,71,41,54,36,72,75,70,11,6,15,6,10,4/7/16 0:00
183494,168621,11798,4/21/16 0:00,75,76,right,high,high,72,64,47,77,65,73,61,65,75,77,78,75,75,74,74,69,66,84,64,65,81,64,73,77,30,72,73,63,10,10,9,13,6,4/21/16 0:00
105810,20543,11801,7/3/15 0:00,63,63,left,low,high,65,44,53,62,44,59,32,44,61,60,66,65,64,65,73,64,74,65,59,39,65,65,55,55,46,65,64,62,5,9,7,15,14,7/3/15 0:00
55518,135570,11827,8/30/10 0:00,68,69,right,,_0,48,53,70,63,53,46,17,36,61,57,64,63,64,68,73,58,75,65,75,51,67,70,30,63,52,67,68,65,14,13,7,7,9,8/30/10 0:00
24110,20642,11829,2/22/11 0:00,69,74,right,None,4,72,36,56,65,53,67,70,72,62,67,73,72,69,74,73,77,69,72,75,62,78,67,46,72,68,68,74,73,15,5,11,14,8,2/22/11 0:00
41618,163001,11833,2/22/12 0:00,62,62,right,None,2,48,48,54,65,45,47,30,48,61,56,60,59,57,57,60,62,64,62,73,57,63,66,50,61,51,53,64,61,15,15,15,12,14,2/22/12 0:00
110616,163005,11836,2/22/10 0:00,66,71,right,None,1,68,52,38,74,,66,,78,72,72,62,63,,68,,68,,58,60,27,62,74,70,,65,57,57,,4,21,72,21,21,2/22/10 0:00
125245,163008,11840,9/21/15 0:00,68,68,right,medium,low,61,72,76,65,67,60,58,47,58,62,63,52,74,77,73,69,86,41,61,49,57,28,76,66,68,31,32,41,9,13,12,15,6,9/21/15 0:00
141838,199848,11849,11/6/15 0:00,69,70,right,medium,medium,50,58,67,74,50,66,68,50,68,70,61,65,57,69,63,74,66,80,73,66,79,76,59,66,51,69,72,73,14,12,14,11,12,11/6/15 0:00
134878,163091,11851,2/22/10 0:00,67,69,right,,_0,27,47,64,64,,49,,62,56,32,69,71,,71,,60,,64,69,58,79,70,76,,77,64,67,,7,21,56,21,21,2/22/10 0:00
88731,163026,11860,2/22/12 0:00,67,67,right,medium,medium,68,48,64,66,47,61,47,54,67,63,65,55,67,68,72,68,60,54,68,63,71,70,55,58,65,70,69,71,9,12,6,5,14,2/22/12 0:00
24011,8387,11861,2/22/10 0:00,66,70,right,,_0,37,48,73,61,,53,,44,53,56,66,65,,67,,47,,74,75,55,67,67,68,,60,64,65,,10,22,53,22,22,2/22/10 0:00
36769,163027,11863,10/16/15 0:00,71,71,right,low,medium,40,40,73,52,40,45,42,63,42,54,54,54,50,67,57,56,80,33,82,42,72,72,27,55,45,76,72,71,6,11,8,12,7,10/16/15 0:00
56072,8471,11865,8/30/10 0:00,65,69,left,None,9,50,45,51,64,50,52,49,61,65,63,71,67,65,66,65,67,73,71,69,66,80,68,52,69,54,59,63,58,14,12,13,10,10,8/30/10 0:00
98925,13131,11876,2/22/10 0:00,67,74,right,,_0,70,58,57,69,,70,,45,64,70,75,74,,69,,65,,74,69,68,69,70,70,,68,65,67,,14,23,64,23,23,2/22/10 0:00
56759,20578,11897,2/22/11 0:00,70,73,right,None,o,56,51,68,67,51,61,50,60,64,66,65,64,61,75,82,59,72,81,83,57,81,72,41,69,62,65,66,62,11,6,14,14,15,2/22/11 0:00
148680,8631,11901,5/31/13 0:00,64,64,right,low,high,59,40,55,59,55,55,50,70,54,60,73,75,71,66,77,60,58,76,67,69,67,66,41,56,78,61,65,65,14,13,13,9,10,5/31/13 0:00
51616,144359,12005,8/30/10 0:00,71,72,right,None,o,63,71,84,66,69,68,42,44,52,77,68,66,58,63,75,73,77,65,77,62,69,22,63,60,75,10,12,11,9,6,9,8,6,8/30/10 0:00
110160,179629,12099,8/30/10 0:00,62,67,right,None,7,57,58,23,64,61,72,51,62,54,67,74,72,73,67,53,58,65,65,37,64,26,43,57,58,54,31,37,38,7,5,6,14,14,8/30/10 0:00
173460,188285,12209,4/4/14 0:00,64,64,right,medium,medium,25,25,25,22,25,25,25,25,24,20,28,31,33,67,32,38,58,25,56,25,25,25,25,25,34,25,25,25,63,60,50,66,70,4/4/14 0:00
1993,184433,12245,9/21/15 0:00,66,66,left,medium,medium,44,65,78,53,62,55,50,43,42,59,55,55,34,65,43,78,67,55,86,63,48,34,64,42,56,15,13,12,9,16,8,15,15,9/21/15 0:00
164690,175675,12246,5/15/15 0:00,68,68,right,medium,medium,61,68,63,67,66,67,67,45,50,69,81,84,78,67,76,67,71,63,64,71,43,33,67,68,63,25,23,22,11,10,12,11,9,5/15/15 0:00
150305,204144,12283,2/18/16 0:00,65,65,right,high,medium,59,66,70,56,59,60,52,43,57,64,61,54,63,71,56,70,76,68,73,65,63,44,60,59,65,16,32,15,14,12,13,14,10,2/18/16 0:00
76960,175671,12288,9/21/15 0:00,75,75,left,medium,medium,46,22,82,61,33,54,42,67,58,62,47,47,70,67,52,82,74,70,84,53,65,76,20,56,14,78,76,78,7,16,7,8,15,9/21/15 0:00
127247,199925,12307,7/3/15 0:00,63,63,left,medium,medium,61,61,45,66,64,64,51,59,56,69,63,59,75,56,78,60,80,75,62,49,51,47,48,64,44,52,54,58,8,7,7,9,12,7/3/15 0:00
154728,141091,12310,12/13/13 0:00,57,57,right,medium,medium,42,50,59,60,55,56,56,57,59,61,55,55,71,49,62,59,52,68,61,47,57,46,56,60,61,54,53,52,7,10,10,5,8,12/13/13 0:00
46857,193140,12318,4/19/13 0:00,65,68,right,medium,medium,18,12,12,24,11,13,12,14,20,23,20,15,31,67,35,11,55,30,50,13,21,16,6,10,12,12,13,14,63,64,64,67,65,4/19/13 0:00
33861,214885,12320,11/26/15 0:00,60,60,right,medium,medium,62,57,46,62,35,60,49,33,61,62,71,67,65,48,64,58,60,61,52,55,75,59,58,59,48,54,61,63,9,6,12,14,6,11/26/15 0:00
117354,210443,12327,9/18/14 0:00,62,62,right,medium,medium,72,48,49,62,45,61,74,35,55,57,61,62,69,52,76,59,63,76,61,45,53,48,65,54,47,43,46,49,11,15,7,10,9,9/18/14 0:00
142753,190854,12330,3/31/16 0:00,76,76,right,medium,medium,76,31,40,75,35,73,67,39,64,75,77,74,73,76,75,56,65,78,66,37,70,69,54,49,52,80,81,83,12,12,15,9,10,3/31/16 0:00
149470,175676,12340,1/9/15 0:00,67,67,right,medium,medium,25,25,25,24,25,25,25,25,32,30,20,20,41,60,30,20,50,25,50,25,25,25,25,25,21,25,25,25,68,61,73,65,73,1/9/15 0:00
93022,195147,12371,8/30/11 0:00,65,70,right,medium,high,63,48,53,66,47,58,49,52,62,65,61,67,62,61,65,49,69,72,80,54,71,72,31,55,45,60,58,54,5,14,9,9,5,8/30/11 0:00
141240,186630,12374,5/5/16 0:00,64,64,right,high,medium,44,62,80,58,56,49,33,44,52,52,31,32,31,54,37,58,70,33,80,44,72,55,64,35,53,56,64,63,6,9,16,7,8,5/5/16 0:00
77264,186835,12381,2/22/10 0:00,59,68,right,,_0,24,21,21,21,,21,,24,53,22,53,50,,48,,21,,49,85,21,35,32,27,,27,21,21,,63,56,53,60,59,2/22/10 0:00
98086,182130,12386,5/12/16 0:00,71,72,right,medium,low,51,72,63,67,71,74,59,55,59,72,79,77,83,67,73,70,62,72,62,64,63,37,76,58,70,35,33,29,7,11,16,10,12,5/12/16 0:00
49153,169551,12405,2/14/14 0:00,63,64,right,medium,medium,38,46,66,57,47,22,32,46,51,61,38,44,51,66,51,65,50,67,73,44,70,62,44,46,33,63,63,56,14,5,10,14,14,2/14/14 0:00
46482,169558,12418,2/22/11 0:00,63,71,right,norm,ormal,52,65,59,59,59,59,41,27,27,56,69,70,65,64,56,62,62,68,72,57,61,39,64,64,66,30,34,26,12,12,11,13,6,2/22/11 0:00
92364,193579,12431,1/23/15 0:00,63,63,left,medium,medium,61,31,54,61,32,53,48,45,48,51,73,79,67,68,67,56,73,78,71,28,78,62,41,63,50,62,62,54,15,13,8,8,15,1/23/15 0:00
23066,162830,12454,2/4/16 0:00,68,68,right,medium,medium,64,45,73,64,43,45,65,65,67,68,60,64,55,65,58,65,78,60,74,62,65,67,39,59,55,78,72,72,11,15,7,15,8,2/4/16 0:00
115205,186689,12473,11/15/13 0:00,63,63,right,medium,medium,57,23,64,66,25,36,36,37,61,50,73,77,56,67,60,55,70,72,73,33,67,64,36,54,39,55,61,64,7,9,6,6,8,11/15/13 0:00
183694,176103,12574,2/4/16 0:00,72,72,right,high,medium,70,69,72,69,64,70,64,59,65,71,79,78,73,75,61,69,84,80,77,67,72,48,73,72,59,32,49,54,6,16,16,6,8,2/4/16 0:00
93263,187789,12692,10/16/15 0:00,70,70,left,medium,medium,64,64,71,70,63,77,63,65,69,79,67,75,62,68,49,77,65,75,81,71,70,63,66,65,61,48,58,53,14,6,7,10,12,10/16/15 0:00
132414,156216,12763,5/29/15 0:00,66,66,right,high,medium,62,64,62,65,64,65,59,66,63,66,75,74,72,58,68,65,63,67,65,63,58,31,70,64,66,26,50,54,15,12,13,14,6,5/29/15 0:00
33034,156221,12766,3/31/16 0:00,70,70,right,high,medium,68,60,68,64,61,62,63,64,67,65,67,70,63,71,58,72,65,74,77,67,83,67,66,65,62,73,74,71,8,13,16,12,8,3/31/16 0:00
30463,139894,12985,2/22/09 0:00,63,69,right,None,o,23,23,64,57,,27,,10,47,58,54,62,,54,,26,,66,69,23,61,52,56,,58,66,63,,10,23,47,23,23,2/22/09 0:00
136510,183497,13033,4/14/16 0:00,79,79,right,medium,medium,19,23,24,22,14,15,11,11,36,23,44,34,45,78,49,22,64,33,66,23,18,23,10,47,21,13,15,24,80,77,70,80,84,4/14/16 0:00
124361,150249,13034,11/19/15 0:00,69,69,right,medium,medium,12,12,15,26,12,14,12,14,34,17,55,45,65,68,29,22,70,21,71,15,34,20,16,37,14,13,13,14,73,62,69,69,74,11/19/15 0:00
174035,181896,13131,10/24/14 0:00,66,66,right,medium,medium,25,25,25,32,25,25,25,25,36,24,48,31,38,73,53,41,61,25,68,25,31,25,25,25,29,25,25,25,64,64,56,68,66,10/24/14 0:00
73033,200542,13191,5/12/16 0:00,73,73,right,medium,high,71,57,69,73,69,68,66,63,73,74,72,74,68,74,65,71,67,75,69,64,76,77,65,62,69,73,74,71,10,8,7,13,13,5/12/16 0:00
52831,148584,13225,5/16/14 0:00,61,61,right,medium,medium,63,60,68,57,43,58,44,42,54,57,58,59,64,61,60,64,72,60,74,56,39,25,69,59,66,25,25,29,13,9,10,6,15,5/16/14 0:00
93063,52646,13301,1/30/15 0:00,64,64,right,medium,high,56,52,65,58,48,64,56,37,49,55,72,74,71,66,69,47,71,78,59,52,88,61,59,58,44,60,59,61,12,9,15,8,9,1/30/15 0:00
98253,155289,13320,9/21/15 0:00,65,65,right,medium,medium,14,19,15,33,14,12,20,18,38,15,26,24,35,57,38,18,53,34,49,13,19,14,12,27,22,13,14,14,73,58,67,63,71,9/21/15 0:00
141419,162275,13327,9/21/15 0:00,60,60,right,high,medium,53,36,46,57,48,61,52,38,55,58,72,67,71,65,74,48,40,75,52,48,52,57,55,51,39,60,57,60,7,6,9,8,9,9/21/15 0:00
21769,148480,13329,1/16/15 0:00,62,62,left,None,2,58,54,66,64,45,57,46,59,53,64,65,74,73,46,57,57,57,84,79,52,55,48,60,60,50,62,62,63,13,15,9,12,9,1/16/15 0:00
106658,148470,13334,5/5/16 0:00,65,65,right,high,medium,59,54,42,64,57,67,59,50,62,67,71,77,73,62,73,65,79,68,58,54,70,49,59,64,62,38,33,41,13,11,11,6,11,5/5/16 0:00
141346,148526,13345,10/16/15 0:00,75,75,right,medium,medium,14,17,19,31,12,14,16,12,39,15,50,46,32,75,45,16,76,33,72,11,38,23,14,45,9,14,11,13,75,74,71,76,78,10/16/15 0:00
15127,123159,13349,4/11/14 0:00,58,58,right,low,medium,45,49,62,52,41,50,46,41,57,54,48,55,61,49,50,47,60,55,82,50,69,62,38,49,43,51,52,50,8,12,10,13,15,4/11/14 0:00
180413,123158,13350,3/21/14 0:00,59,59,left,medium,medium,43,36,60,49,21,39,40,43,57,48,53,51,45,49,60,47,71,65,70,43,72,61,28,26,41,56,57,56,12,10,15,9,7,3/21/14 0:00
75759,156259,13376,5/5/16 0:00,70,70,right,low,medium,64,46,66,54,61,54,39,27,57,52,75,73,76,68,64,63,84,82,78,52,80,66,52,56,35,73,71,70,9,16,6,14,9,5/5/16 0:00
107346,157698,13383,3/3/16 0:00,62,62,left,high,high,61,57,65,62,62,59,58,50,42,58,77,72,66,58,68,65,70,82,83,64,84,45,57,56,56,44,35,47,15,6,12,9,16,3/3/16 0:00
180367,161930,13390,4/21/16 0:00,59,59,right,medium,medium,14,14,11,21,14,11,12,13,22,22,34,34,35,53,42,21,52,38,63,13,29,13,11,45,21,11,12,18,66,56,61,56,63,4/21/16 0:00
110871,103578,13405,10/17/14 0:00,64,64,right,medium,medium,34,51,54,71,52,46,44,60,61,54,25,50,56,77,70,73,63,30,67,72,72,75,21,67,32,61,61,60,6,6,14,14,12,10/17/14 0:00
114355,105532,13410,1/31/14 0:00,64,64,right,medium,medium,60,53,45,67,62,64,42,57,70,63,76,62,81,59,72,62,44,66,46,60,66,64,60,65,56,49,54,59,8,8,11,14,10,1/31/14 0:00
110955,148569,13423,4/7/16 0:00,72,72,right,medium,high,67,47,78,58,37,37,54,67,54,48,32,48,33,61,34,79,58,59,87,54,88,75,49,43,72,69,71,73,6,16,14,7,6,4/7/16 0:00
178485,215580,13425,9/18/14 0:00,62,62,right,None,2,61,58,49,57,55,60,59,52,55,61,76,84,72,65,73,69,72,34,65,56,52,25,66,61,55,26,22,21,13,9,9,7,15,9/18/14 0:00
163995,148564,13428,4/21/16 0:00,69,69,right,high,medium,69,61,36,69,65,72,67,62,66,68,77,75,77,69,81,68,64,66,47,64,66,42,67,67,55,38,43,39,14,11,13,7,16,4/21/16 0:00
98347,154725,13436,4/21/16 0:00,64,64,right,medium,medium,15,11,12,35,14,11,11,13,34,22,49,48,52,55,52,23,53,34,78,11,24,21,14,53,21,13,20,19,65,61,60,64,70,4/21/16 0:00
143943,155657,13437,3/10/16 0:00,71,71,right,high,medium,59,60,78,53,56,58,36,31,55,47,72,72,79,77,73,64,91,80,73,52,76,70,61,44,54,70,73,71,10,9,8,14,10,3/10/16 0:00
106836,155671,13449,4/28/16 0:00,70,70,right,low,high,58,58,70,68,54,58,63,63,69,61,68,67,59,61,61,62,71,88,78,56,77,73,65,67,73,67,71,63,12,12,15,11,16,4/28/16 0:00
159689,148430,13454,5/12/16 0:00,60,60,right,medium,medium,12,13,12,24,12,15,11,12,22,19,35,41,56,72,50,20,67,37,63,11,29,18,15,41,15,13,11,12,66,48,46,60,61,5/12/16 0:00
145072,162265,13471,3/10/16 0:00,66,66,right,medium,medium,12,13,17,17,8,13,13,14,19,22,56,62,58,58,44,22,64,34,56,14,33,23,15,44,22,9,10,9,69,64,60,69,69,3/10/16 0:00
16510,148496,13472,11/12/15 0:00,65,65,right,medium,medium,16,12,16,23,15,13,13,12,22,13,25,23,21,57,43,19,35,28,44,14,39,22,13,43,18,19,24,22,65,64,62,68,66,11/12/15 0:00
107439,148764,13473,5/16/14 0:00,62,62,right,medium,medium,25,25,25,21,25,25,25,25,24,32,20,21,31,73,43,25,54,35,85,25,44,21,25,25,25,25,25,25,58,63,60,66,60,5/16/14 0:00
77678,148751,13474,9/20/13 0:00,66,66,right,medium,medium,41,52,74,55,42,37,25,39,59,49,34,40,50,53,62,46,47,60,82,42,72,72,25,42,62,70,64,63,12,15,10,13,7,9/20/13 0:00
41508,148761,13476,8/30/10 0:00,63,69,right,None,o,49,46,61,54,54,44,49,56,52,55,66,64,52,52,62,44,66,72,61,63,73,66,12,51,55,63,67,59,10,12,5,5,15,8/30/10 0:00
173894,165722,13477,9/18/14 0:00,65,65,left,high,medium,53,47,50,55,33,62,64,68,51,59,75,79,62,51,68,65,65,79,81,66,81,63,51,51,33,63,71,70,7,13,9,14,5,9/18/14 0:00
67151,152950,13480,3/3/16 0:00,67,67,right,high,high,53,35,71,63,34,52,50,44,54,66,66,70,69,63,63,42,70,78,69,57,62,69,37,43,50,70,68,66,10,9,10,13,10,3/3/16 0:00
70901,176262,13481,3/3/16 0:00,62,62,right,medium,medium,62,30,52,69,39,44,47,32,66,53,71,77,71,62,69,39,87,75,71,38,62,57,33,53,69,58,65,64,10,11,10,8,16,3/3/16 0:00
56183,152953,13483,7/3/15 0:00,58,61,right,high,low,53,61,52,56,58,61,56,61,48,60,73,58,63,53,50,52,46,67,43,41,45,63,53,62,58,24,31,26,6,8,12,13,5,7/3/15 0:00
110835,162267,13486,2/14/14 0:00,62,62,right,high,medium,65,47,53,61,54,57,57,34,61,59,67,68,68,71,72,58,68,68,68,53,73,56,61,58,46,63,61,59,7,12,5,7,8,2/14/14 0:00
168824,148765,13490,1/16/15 0:00,61,61,right,medium,medium,51,47,42,58,50,67,59,49,52,60,59,57,53,52,54,52,63,66,74,59,61,64,63,65,62,66,56,57,15,12,12,9,10,1/16/15 0:00
75823,155422,13494,4/21/16 0:00,66,66,right,medium,medium,9,15,14,21,12,14,11,11,13,17,31,35,42,54,41,24,53,25,68,9,38,22,16,33,15,12,15,12,69,66,64,66,72,4/21/16 0:00
117808,155781,13504,1/16/15 0:00,60,60,right,medium,medium,56,47,41,53,54,54,55,54,49,51,61,68,51,50,41,41,61,57,75,48,64,59,44,38,62,66,72,54,14,14,13,6,15,1/16/15 0:00
141467,105833,13513,2/20/15 0:00,56,56,right,None,6,39,24,54,55,57,33,28,40,51,54,35,39,49,46,46,68,54,55,82,55,45,60,20,35,40,50,56,54,8,7,6,10,11,2/20/15 0:00
106683,148487,13515,3/10/16 0:00,62,62,right,medium,medium,54,55,55,62,55,55,50,39,47,63,64,55,59,49,65,59,62,83,76,63,57,59,59,55,56,68,70,60,15,15,11,12,6,3/10/16 0:00
106721,173771,13518,5/12/16 0:00,80,80,right,medium,medium,81,61,74,75,66,74,73,47,68,76,75,82,67,80,67,76,75,79,79,68,83,81,71,66,65,79,84,84,14,11,14,6,12,5/12/16 0:00
144053,186586,13533,3/3/16 0:00,67,67,right,medium,high,39,21,73,64,40,42,29,28,42,51,33,38,34,60,60,59,59,61,83,21,76,62,17,29,33,70,65,67,14,6,7,16,15,3/3/16 0:00
41542,155494,13538,4/21/16 0:00,66,66,right,medium,medium,63,63,46,64,66,64,65,67,66,61,81,82,74,56,75,65,77,78,54,59,33,39,64,69,71,27,44,25,14,11,8,7,11,4/21/16 0:00
176417,152959,13549,3/10/16 0:00,61,61,right,medium,high,44,31,31,62,50,49,46,45,58,58,50,46,49,49,54,64,52,70,78,56,70,52,36,51,31,63,68,57,12,13,14,16,15,3/10/16 0:00
173678,163848,13551,3/3/16 0:00,69,69,left,high,medium,74,48,51,66,64,64,76,69,68,66,75,72,90,66,84,75,65,87,67,68,76,69,63,66,56,64,68,66,12,16,15,16,14,3/3/16 0:00
114264,152961,13554,2/25/16 0:00,66,66,right,medium,medium,50,41,54,58,50,51,36,46,55,57,60,62,63,52,66,43,80,72,64,55,70,72,51,40,42,67,68,75,10,14,10,14,16,2/25/16 0:00
41567,163852,13557,4/21/16 0:00,61,61,right,medium,medium,48,36,61,63,48,53,44,43,55,49,60,63,40,49,58,56,60,70,73,33,65,66,28,60,53,54,57,66,7,10,14,12,10,4/21/16 0:00
101949,186449,13917,2/11/16 0:00,65,67,right,medium,high,63,63,52,68,53,62,62,58,66,63,73,79,59,61,42,64,81,84,74,52,62,58,56,64,71,61,66,61,13,7,9,14,14,2/11/16 0:00
140038,169184,14039,9/21/15 0:00,67,67,left,medium,medium,72,36,63,64,47,64,74,67,60,68,72,74,74,59,76,66,83,80,70,63,72,62,53,50,46,64,65,67,15,13,14,6,14,9/21/15 0:00
4267,110606,14100,4/21/16 0:00,68,68,right,medium,medium,13,11,11,11,14,13,14,16,30,22,32,50,41,58,61,21,56,30,64,12,34,17,19,47,17,13,20,13,71,67,63,67,73,4/21/16 0:00
152081,150231,14487,3/22/13 0:00,64,64,right,medium,low,56,66,67,60,62,60,61,54,51,64,60,63,62,63,58,65,64,57,68,64,29,27,66,56,66,11,22,21,15,6,13,6,12,3/22/13 0:00
109315,149866,14521,3/7/14 0:00,73,73,right,medium,low,70,68,52,74,61,80,62,70,66,74,76,78,85,65,72,68,68,50,38,64,27,31,61,79,72,38,43,21,8,14,9,13,10,3/7/14 0:00
61046,150009,14533,2/22/10 0:00,71,76,right,,_0,69,62,61,76,,66,,62,73,72,72,73,,71,,70,,76,66,41,77,72,71,,66,70,71,,8,25,73,25,25,2/22/10 0:00
42129,149975,14551,8/31/12 0:00,65,67,right,medium,medium,48,26,72,53,41,48,32,44,58,51,61,54,59,59,61,63,65,76,68,52,72,65,18,52,57,65,66,61,11,6,12,7,8,8/31/12 0:00
102576,164878,14557,5/26/16 0:00,77,77,right,medium,low,73,76,43,75,76,83,73,67,69,81,76,68,81,73,77,73,68,63,49,78,38,29,78,77,75,16,25,26,10,8,9,16,9,5/26/16 0:00
47238,164880,14560,9/12/14 0:00,73,73,right,medium,low,55,77,72,65,67,69,67,62,55,74,69,72,70,74,63,74,55,68,58,72,65,31,75,59,72,41,41,28,9,15,15,5,8,9/12/14 0:00
